,tag,title,comment,src
12789,이별,전애인한테 새로운 사람 생겼다 우리 완전 끝인거겠지,인스타로 알았어?,인티
12790,태그없음,다들 애인 월급 알아?,웅웅 정확히는 연봉,인티
12791,태그없음,연애초기인데 자취방 놀러오래,글쎄 그냥 가지를 마,인티
12792,연애중,원래 연애 초반에는 대화가 안 이어지니,오 그정도면 그럴만도 난 안그랬음,인티
12793,이별,분노의 단계로 들어갔다,롤러코스터 타고있구만 헤헤 근데 그러다 분노가 더 커지다가 갑자기 눈물 엄청 났다가 또 갑자기 그래 망할것 잘살아라 정도되면 잊더라ㅋㅋㅋㅋ 잘하고있어 극복하고있네,인티
12794,데이트코스 질문,홍대입구역 근처 맛집 있을까요?,연남동 란콰이진 목화솜 탕수육 먹으러 ㄱㄱ,펨코
12795,질문,크리스마스 요리 ㅊㅊ,스테이크,펨코
12796,잡담,남자가 남자한테하는 외모 칭찬은 어느정도 걸러 들어야할듯,남자들한테 잘생겼다이목구비 굵직하다 이런거같은데 여자들은 오히려 댕댕이상에 좀 더 끌림 아물론 사람 취향차이는 있지,펨코
12797,썸,썸남이 연애할 준비가 안 됐대,그거 걍 핑계임진짜 놓치기싫으면 그런얘기안함 걍 심심해서 썸탄거임,인티
12798,데이트코스 질문,광안리 가기로 했는데 뭐하고 노는 게 좋을까요???,차있으면 기장가셈,펨코
12799,태그없음,술자리 많은 애인,그건 헤어지거나 한쪽이 포기,인티
12800,연애중,연하애인이랑 사귈때 데이트비용 몇대몇이야?,연애한지 얼마나 오래됐어 ? ,인티
12801,태그없음,카페에서 간단한 ?뽀뽀도 오바야?,굳이 내가 남이 뽀뽀하는 걸 보고싶지 않아,인티
12802,태그없음,인팁 남자 만나기 힘들어??,공감 잘 못하고 개인시간공간 중요하게 생각해서 연인 약간 뒷전으로 느껴질수도 있고 그런 성향 있기도 해서? 내남친도 인팁인데 연애 초기에 이런 부분들로 많이 싸움,인티
12803,태그없음,불륜커플들은 ㄹㅇ 티가남?,엉 보여,인티
12804,태그없음,차에 히터 틀고 자면 죽어?,죽을리가,인티
12805,잡담,친해지면서 먼저 좋다고 다이렉트로 받아버리는 상여자 어떰?,빡치게 간보는 사람보다 백배 낫지,펨코
12806,연애중,술주정 있는 사람 어때? 별로지?ㅠ,ㄱ별로,인티
12807,태그없음,ENTP남자 만나면 좋아?,엔팁 여자인데 난 나같은 남자 만나기 싫음,인티
12808,잡담,이마가 넓어서 머리 덮어야 해,눈썹말고 앞머리 문신도 있어,펨코
12809,태그없음,₩청자₩들아ㅠㅠ 사랑했지만 상처줬던 첫사랑이랑 재회할 수 있어?,거절해서 힘들면 만나보는 것도 난 추천! 아직도 너무너무너무 좋아하면 이번에 만나면서 모든 사랑을 다 주고 미련없이 끝내는 것도 좋은방법! 끝이 안난다면 더 좋구,인티
12810,질문,여사친 남사친과 썸을 나누는 기준이 뭐라 생각해?,나는 여사친과 1:1로는 잘 안만남,펨코
12811,데이트코스 질문,광화문이나 종각쪽에 갈만한 음식점있을까요??,쿠우쿠우,펨코
12812,태그없음,애인한테 고민 털어놓을 때마다 좀 정떨어지는 기분,ㄹㅇ 나였어도 정 떨어질듯 깊이 없는 사람처럼 느껴짐 나에 대한 마음이 진지하진 않구나 싶을거 같아,인티
12813,이별,사랑받고싶어,지금 사랑 못받는다고 생각하는거 잠깐이야~~ 일시적이야!! 사랑받을수 있어~~,인티
12814,잡담,수능 2주전,놀면 되지,펨코
12815,태그없음,소개 받고 연락하는 중인데 생활패턴ㅠㅠㅠ,앗 연애하면서 그거 이해하고나 서로 맞추려고 노력 안 하면 안맞아서 힘들것다,인티
12816,태그없음,다들 짝남 카톡에 울고 웃고 한 적 있어?,운적은 X,인티
12817,연애중,애인도 인스타에 연애 티 좀 내줬으면 좋겠다 내가 예뻤으면 백퍼 티 냈을 거 같아서 좀 슬픔 핫핫,그냥 티 안 내는 스탈인 거 아냥?,인티
12818,이별,헤어졌는데 눈물이 안나 어떻게 해야돼?,슬픈 드라마나 영화 보자,인티
12819,태그없음,다들 이성 볼때 뭐 봄?,외모 인성 재력,인티
12820,태그없음,유독 난 헤어지는걸 잘 못하는 것 같아,나도전남친이랑은 그냥 친하게 지내는 중 나를 제일 잘 알았던 사람쯤으로,인티
12821,질문,번따 거절 멘탈 갈리네ㅠㅠ,전 말도 못걸겠던데,펨코
12822,데이트코스 질문,영등포,타임스퀘어가 대표적인 장소에요 그다음 영등포 공원이 분위기 걷기좋음 그 외에는 술마시는곳이 대부분이라 추천은 못드릴ㅋ,펨코
12823,태그없음,연인과 하루종일 카톡하나요?,뭐 하고있거나 바쁘면 그정도 텀 생기지!,인티
12824,태그없음,INFP 여자 연애 팁좀 주라,밀당 이런거 절대 안되고 무조건 표현 많이 해줘야돼! 인프피한테는 다정하고 인격적으로 괜찮은 사람이 최고야,인티
12825,잡담,아 여자랑 손잡고싶다,엄마손,펨코
12826,잡담,요즘 젊은 친구들은 카톡보다 DM 좋아합디까?,인스타를 깔아야하나,펨코
12827,짝,그냥 오해할 행동이 아니라 내가 오해하고싶었던거인듯,어땠길래ㅠ,인티
12828,태그없음,4년을 만나도 서로 안맞으면 헤어지는게 답일까?,결혼하면 더 안 맞을건데 후회안 할 자신 있으면 늦기전에 안전이별,인티
12829,잡담,여친이 홀로 전국일주나 제주도 한달살기,평소 행실에 따라?,펨코
12830,태그없음,다들 애인 집안이 애인 포함 전부 경찰이면 오히려 좋아?,음그런 것보단 그냥 난 경찰 멋있어서,인티
12831,연애중,\(여자)청자\들아 애인이 목도리 선물로주면 어때?,나 목도리잇는데 색깔별로까지 필요없어,인티
12832,잡담,내가 저사람을 좋아한다 라는걸 깨닫는 순간 괴로워짐,호감 생기는 건 내맘대로 안되니까 ㅠㅠ,펨코
12833,태그없음,소개팅 애프터 전에 연락 잘 안해?,나이 좀 있는 분들은 안하기도 하더랔ㅋㅋ 상대분이 나이가 좀 있으셔?,인티
12834,잡담,가족여행 갔다와서 형네 가족 보니 부럽네,저도 빨리 결혼해서 가정을 이루며 살고싶습니다,펨코
12835,썸,ISFJ 잇프제 썸남이 선톡을 잘 안 해,내가 전화되냐고 톡으로 물어보고 전화도 한 적 있어,인티
12836,잡담,와 카톡 메세지에 감정 표시 이거 잘 만든거 같음,저도 엄청 잘 쓰고있는데 종종 더이상 카톡하지마 라는 의미로 들릴때도 있어서 쓰는걸 고민중,펨코
12837,이별,올차단 적 있어?,나는 올차단 2주째 진짜 궁금하다 ㅠㅠㅠ,인티
12838,잡담,30대되니까 데이트 자체가 너무 지겹다,나도 30대인데 그러려나 해본적이 없어서 그래도 하면 설렐거같은데,펨코
12839,잡담,혼자가 너무 편해,혼자가 편하긴해,펨코
12840,이별,회피형들 한테는 연락하면 할수록 더 멀어져?,이별이 아닐수도 있어!!,인티
12841,이별,비트윈 끊고 거의 헤어졌는데 만나서 얘기하재,웅 붙잡으려고 만나서 이야기하자는거!,인티
12842,이별,사내연애하다 헤어졌는데 전여친이 점심저녁을 안먹네,아 밥을 안먹는구나,펨코
12843,태그없음,짝사랑중인데 전애인사진보면 복잡해,3년이면 그간 정이있잖아 그냥 그럴수잇다고봐,인티
12844,태그없음,전애인한테 큰 상처주고 찬 사람들 인과응보 돌려받은거 본적있음?,딱 지랑 똑같은 사람 만나서 진짜 고생하는거 봤음 ㅋㅋ,인티
12845,잡담,스무살인데 진짜 성격맞는 사람끼리 지내는게 맞는듯,자연스럽게 멀어지게 되어 있는듯,펨코
12846,태그없음,ISFP가 어려운 편이야?,ISFP INFP 어려운거같아ㅠ,인티
12847,태그없음,미모티콘 알려준 뒤로 맨날 써먹는 거 진짜 기여움,ㅋㅋㅋ귀엽다,인티
12848,태그없음,소개팅 삼프터 앞두고 있는데 빼빼로 머 챙겨야 하나?,삼프터면 사귀기 직전인디 주자~~~,인티
12849,이별,헤어지고 6개월째 되는 날에 연락했는데 전애인은 어떤 기분이었을까?,걍 둘다아니고 싫어서 아예 싹을 잘라낸거같은데 그정도 반응이면,인티
12850,이별,난 이제 다음에 결혼할 사람 만나고 싶다,진짜 헤어지면 다 이 생각하는구나,인티
12851,잡담,어떻게해야할까요,취업성공패키지였나 그거해보세요,펨코
12852,이별,찬사람중에 연락 기다리는 사람들은 왜 먼저 안해?,맞아 차인 사람이 훨씬 하기 힘든데,인티
12853,잡담,여성분이 먼저 연락와서 한번더 보기로ㅋㅋ,나쁘지않은 흐름,펨코
12854,잡담,고백할려하다가,아 말을했어야지안타깝,펨코
12855,잡담,오늘 하나배웠다,뭐라 해줄 말이없네,펨코
12856,이별,결국 끝났네요,며칠 사겼어요?,펨코
12857,태그없음,아니 라마마 타로 왜 잘 맞아?,헐 나도 해야지,인티
12858,태그없음,부모님몰래 여행가는팁좀ㅠ,혼자간다그래,인티
12859,잡담,외모에 키와 몸매는 포함되는 개념인가,포함됩니다,펨코
12860,태그없음,나이를 5살 속였어,알고나서 당황스럽긴 해도 5살 많은 것도 아니고 적은건데 뭐 깰 건 없지!!,인티
12861,태그없음,애인 코로나 걸리면 챙겨줘?,보통 뭐라도 챙겨주지 않나? 난 죽이랑 배민 상품권 이런거 받았었어,인티
12862,잡담,카톡은 생각보다 잘하기 어려움,그래서 전 안함 전화파,펨코
12863,잡담,새로운 시작,나도 이리 될듯 굿 축하요,펨코
12864,잡담,인스타로 만나면 짧은만남밖에 안되네,인스타로 어케 만나요?? 디엠??,펨코
12865,태그없음,인스타 공개가 신경쓰여 비공개가 신경쓰여?,아웃오브안중이면 뭘 해도 신경 안 쓰여 심지어 헤어지고 몇달 지난거면 더더욱,인티
12866,잡담,내 눈에만 이쁜잘생긴vs 남들한테도 이쁜잘생김,먼진 모르겠지만 다다익선 닥후,펨코
12867,연애중,연애 극초반인데 전화 안하는 ₩청자₩들 있어?,나도 초반에 전화 별로 안했는데ㅔ,인티
12868,잡담,여친이 방탄 군대 찬성한다면 어떰?,내친구한테도 그게 왜 면제냐 입열었다가 찬성하길래 당황했는데 그냥 팬이면 찬성하는듯 팬심이 좀 남았으니까,펨코
12869,연애중,솔직히 애인이 집에만 있으면 어때?,퇴사하면 집콕은 국룰 아님?,인티
12870,연애중,진심으로 나를 왜 만나는 지 모르겠어,헐 머임 나랑 똑같다 근데 난 지금 시간 가지자고해서 가지는 중이야 ㅋㅋㅋㅋㅋㅋ,인티
12871,짝,빼빼로 보낼때 뭐라할까,맛있게 먹어! 는 어때? 아 너무 뜬금웞니?,인티
12872,연애중,애인한테 전애인이랑 맞팔이냐고 물어봐도 괜찮을까?,물어바,인티
12873,질문,인연이라는게 원래 쉽게 오지않는건가요?,자기관리론 보고 자기관리 잘하신 상태에서 여유를 가지고 시도 ㄱㄱ,펨코
12874,태그없음,썸남이 텔레그램 가입돼있는지 확인하는 사람 있어?,그걸 어케확인해?,인티
12875,태그없음,연락 부재중 와 있으면 다시 전화거는 건 센스의 문제야 아니야?,난 당연하다고 생각하는데,인티
12876,이별,연락왔다 방금,뭐라고 왔어?,인티
12877,기타,연애 2년 이상 하는 ₩청자₩들아 밀당 꼭 필요하다고 생각해??,나는 아닌거같음 ㅋㅋㅋ,인티
12878,태그없음,좋아하는 사람이라도 생겼으면 좋겠다,좋아하는 사람 생기면 진짜 행복해,인티
12879,태그없음,₩청자₩들은 진국인 남자 어떻게 구별해??,행동 말투 가치관 대화해보면 나옴 그렇지만 오래 봐야 겨우 알수있는거가틈,인티
12880,태그없음,아프다고 하루 종일 연락없는 거 이해가능??,아플땐 제발 냅둬 ㅠㅠ,인티
12881,잡담,남편 갑자기 위대한에 꽂혀서 하루종일 저거만 본다,개웃기네 ㅋㅋ,펨코
12882,짝,ESTP 남자랑 사귀고 싶은데 조언 해줄 수 있니ㅠㅠ,거의 사귀는 거 아님?,인티
12883,태그없음,전애인한테 전화 왔었는데 다시 걸까,연락 온 지금은 재회 가능성이 높지만 나중엔 낮을 테니까 ₩화자₩가 잘 고민을 해야 할 듯,인티
12884,잡담,결혼하고싶다,결혼해도 떠나감 ,펨코
12885,이별,내가 찼는데 왜 힘들지,나두 그래 ㅠㅠ,인티
12886,연애중,카톡하트 공감표시 어떻게 생각해,거슬려서 싫음,인티
12887,이별,오늘 헤어지고 왔다,조건보고사귀나넘하네,펨코
12888,태그없음,썸원 질문온거 안하면 다음껄로 안넘어가?답 안하면 어떻게돼?,구냥 대답할때까지 그 질문 계속 떠있서,인티
12889,이별,어떻게 하면 미련이 사라질까,연락해보고 끝까지 까이면 미련없어져!,인티
12890,데이트코스 질문,"내일 썸녀랑 서면가는데, 서잘알들 추천해주세용",gourmet 타르트카페,펨코
12891,잡담,심장 간질간질해지는 여주 예쁜 로맨스 추천좀요,그 갯벌집 빠빠바? 그 뭐고 그거요 그거,펨코
12892,잡담,소개팅 하기도 전부터 까임,너무한다,펨코
12893,잡담,본인 집앞 편의점 왔다가 전여친 닮은 사람보고 도망침,휴 아직 심장 벌렁거리네,펨코
12894,태그없음,애인에게 줄 조끼 샀는데 좋아할까?,좋은데?!,인티
12895,연애중,애인 프사 내리는 버릇 어떻게 고쳐?,반응해주지마,인티
12896,연애중,애인한테 킹받는 부분이 좀있는데 카톡있어,이런것 쯤은 이해해라,인티
12897,이별,전여친 sns랑 카톡 프사만 멍하게 보는데 이게 어떻게 멈추죠?,인스타 삭제,펨코
12898,잡담,서울 가려고 옷입는 중인데,나이 키 체중이??,펨코
12899,태그없음,"집돌이 잇팁 애인이 나한테 뭐랬는 줄 알아,,,,????",애인이니까 당연한거지,인티
12900,질문,외진곳에 살고 남자만 있는 회사다니면 여자 어디서 만나요?,길거리,펨코
12901,잡담,본인 연애하는 기념으로 써보는 느낀점,저 감격이라는 ㅋㅋ아 무슨 말인지,펨코
12902,잡담,연애든 결혼이든 결국 변덕이 심하지 않은 사람이 최고인 것 같습니다,감정기복심한사람은 여자나 남자나 힘들긴하죠 맞는말입니다 행쇼하세요~,펨코
12903,이별,지금이 이별 많이하는 시긴가?,그런듯 날씨가 추워져서 그런가,인티
12904,연애중,애인이랑 안맞는거같아,며칠째인데 구래?,인티
12905,질문,재회 후 대화주제,걍 하던대로,펨코
12906,잡담,차단당함,그런 사람 많음 걍 똥밟았다 생각하고 나아가셈,펨코
12907,태그없음,애인이 SNS도안하고 카톡프사도 없으면 정떨어져?,왜정떨어짐?,인티
12908,잡담,초반의 과한 마음을 살짝은 내려놓고 편하게 가지면서 지내니,저도 매우 동감합니다 때론 적당하게 때론 과하게 상황에 맞게 살아가면서 서로를 존중하고 서로를 잃지 않는게 최고인 것 같아요,펨코
